yr,mn,wk,dy,1275007,1275008,1275009,1275010,1275011,1275012,1275013,1275014,1275015,1275016,1275017,1275018,1275019,1275020,1275021,1275022,1275023,1275024,1275025,1275026,1275027,1275028
2014,JUN,25,2014-06-21,4.00,3.00,3.00,4.00,3.50,4.50,3.50,4.50,2.50,5.00,5.00,4.50,4.00,4.00,4.50,3.50,3.50,3.50,4.00,,4.00,3.00
2014,JUN,26,2014-06-22,4.80,4.80,4.80,4.83,4.83,4.67,4.83,4.83,4.00,4.50,4.50,4.50,4.50,4.50,4.67,4.67,4.67,4.67,4.33,5.00,4.67,5.00
2014,JUN,26,2014-06-23,4.50,4.50,4.50,4.50,4.00,4.50,4.50,3.50,4.50,4.00,3.00,3.00,4.00,3.00,,,,,,,4.50,4.50
2014,JUN,26,2014-06-24,5.00,5.00,5.00,4.00,4.00,5.00,4.00,4.00,4.00,,,,,,3.00,2.00,4.00,4.00,1.00,,4.00,4.00
2014,JUN,26,2014-06-26,5.00,3.00,5.00,5.00,3.00,5.00,3.00,5.00,5.00,,,,,,4.00,5.00,5.00,4.00,5.00,,,
2014,JUN,27,2014-06-29,4.40,4.40,4.60,4.80,4.80,4.60,4.40,4.20,4.80,4.50,4.67,4.67,4.33,4.67,4.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2014,JUN,27,2014-06-30,4.00,4.00,4.00,4.00,4.00,4.00,4.00,1.00,2.00,,,,,,,,,,,,,
2014,JUL,27,2014-07-02,4.00,4.00,1.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,3.00,3.00,3.00,5.00,5.00,3.00,3.00,,3.00,
2014,JUL,27,2014-07-03,5.00,4.67,5.00,4.67,4.67,5.00,5.00,4.67,4.67,4.67,4.67,5.00,4.50,4.33,4.50,4.00,5.00,4.00,4.00,,,
2014,JUL,27,2014-07-05,5.00,5.00,5.00,5.00,5.00,5.00,3.67,4.67,3.00,,2.00,5.00,3.00,5.00,,,,,,,4.00,3.00
2014,JUL,28,2014-07-06,5.00,4.33,4.67,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,4.50,5.00,5.00,5.00,5.00
2014,JUL,28,2014-07-07,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.50,5.00,5.00,5.00,5.00,5.00,,,,,,,,
2014,JUL,28,2014-07-08,4.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,,,,,,3.00,3.00,2.00,1.00,4.00,,3.00,2.00
2014,JUL,28,2014-07-09,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00
2014,JUL,28,2014-07-10,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,,,,,,,,
2014,JUL,28,2014-07-11,5.00,5.00,5.00,5.00,5.00,4.00,5.00,3.00,5.00,5.00,4.00,4.00,3.00,5.00,4.00,4.00,4.00,4.00,5.00,,4.00,4.00
2014,JUL,28,2014-07-12,5.00,5.00,5.00,,,5.00,5.00,4.00,5.00,,,,,,,,,,,,5.00,1.00
2014,JUL,29,2014-07-13,4.00,3.60,3.60,3.80,3.80,4.80,4.80,4.60,4.80,4.00,4.00,4.50,4.00,4.50,5.00,5.00,5.00,4.50,5.00,5.00,4.67,4.67
2014,JUL,29,2014-07-14,4.00,4.50,3.50,4.00,3.50,4.00,4.00,4.00,4.00,3.00,2.00,3.00,1.00,4.00,4.00,3.00,4.00,3.00,3.00,,,
2014,JUL,29,2014-07-15,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,3.00,,,,,,,,,,,,3.00,3.00
2014,JUL,29,2014-07-16,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,,,,,,,5.00,5.00
2014,JUL,29,2014-07-17,5.00,4.00,4.50,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,4.00,4.50,4.50,2.50,3.50,,,
2014,JUL,29,2014-07-18,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,5.00,5.00,5.00,5.00,5.00,,,
2014,JUL,30,2014-07-20,4.00,3.50,3.50,4.00,3.00,4.00,4.00,3.33,3.00,,,,,,3.50,4.00,4.00,3.50,4.00,,3.00,1.00
2014,JUL,30,2014-07-21,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,4.00,4.00,4.00,4.00,4.00,,,
2014,JUL,30,2014-07-22,,,,4.00,3.00,5.00,5.00,5.00,5.00,,,,,,,,,,,,5.00,5.00
2014,JUL,30,2014-07-23,3.50,2.00,1.00,3.50,3.50,4.50,4.50,4.50,4.50,,,,,,3.00,4.00,3.50,2.50,3.00,,4.00,4.00
